,User,Created_at,Tweet,Compound,Positive,Neutral,Negative
86,@CNN,2018-03-28 21:11:01,TESS the planet hunter is getting ready to launch next month. The Transiting Exoplanet Survey Satellite is NASA's n… https://t.co/IjwXc4IsiY,0.3612,0.116,0.884,0.0
87,@CNN,2018-03-28 21:02:45,"Sen. Kennedy on what he'd ask Zuckerberg: ""Is it a fair bargain for me to give up all my personal data to Facebook,… https://t.co/yxDzoJoacU",0.4767,0.163,0.837,0.0
88,@CNN,2018-03-28 20:48:51,"If you were running for President, would you have your deputy campaign manager speak to a former Russian intelligen… https://t.co/DjjDdZY1fC",0.0,0.0,1.0,0.0
89,@CNN,2018-03-28 20:35:03,"A generation ago, Republicans focused on reforming the nation's safety net by requiring poor mothers to work. Now,… https://t.co/vaMFi5ajZD",0.3182,0.23,0.638,0.132
90,@CNN,2018-03-28 20:31:05,"13,000-year-old footprints were found off the Canadian coast https://t.co/Yq3Ijx9hnL https://t.co/vonY3PKKWB",0.0,0.0,1.0,0.0
91,@CNN,2018-03-28 20:26:19,"Vice President Mike Pence's hometown of Columbus, Indiana, plans to hold its first LGBT Pride Festival next month… https://t.co/EML8EDzuby",0.6808,0.248,0.752,0.0
92,@CNN,2018-03-28 20:18:28,"RT @TheLeadCNN: President Trump in December, 2017: “I don’t want to talk about pardons of Michael Flynn yet, we’ll see what happens, let’s…",0.3612,0.143,0.857,0.0
93,@CNN,2018-03-28 20:13:55,"A lawsuit alleging that gifts from foreign governments to President Trump may be illegal can go forward, a federal… https://t.co/yA2asY7QE0",-0.6705,0.0,0.744,0.256
94,@CNN,2018-03-28 20:06:30,"People may have snickered at President Trump's call for a US ""space force,"" but ""the laughter masks the fact that t… https://t.co/5SF9c5JyI1",0.6486,0.177,0.823,0.0
95,@CNN,2018-03-28 20:05:27,"RT @CNNMoney: Nasdaq drops nearly 1% on tech slump. Dow inches lower, giving up early gains. Tesla tumbles 8%, Amazon loses 4%. https://t.c…",0.25,0.224,0.621,0.155
96,@CNN,2018-03-28 20:02:52,A majority of Democratic voters in New York City believe Gov. Andrew Cuomo would be better for the city than his pr… https://t.co/8T7hHOJQ9t,0.4404,0.121,0.879,0.0
97,@CNN,2018-03-28 19:59:54,"RT @CNNnewsroom: ""President Trump is not the same as the Donald Trump from 12 years ago, and so we can't try to make a comparison between t…",0.0,0.0,1.0,0.0
98,@CNN,2018-03-28 19:56:39,A federal judge approved $75 million worth of loans to Remington so the company can keep making guns as it works th… https://t.co/XXNzhHcujS,0.5719,0.19,0.81,0.0
99,@CNN,2018-03-28 19:50:43,Most world leaders visiting other countries make a grand entrance by stepping off a large jet. North Korean leader… https://t.co/ChgciHqyBu,0.4588,0.15,0.85,0.0
0,@FoxNews,2018-03-29 07:10:00,".@ByronYork on alleged FISA abuse: ""What gives a lot of Republicans problems is a lot of them thought Republican pr… https://t.co/zQwbzPFssL",-0.7845,0.0,0.711,0.289
1,@FoxNews,2018-03-29 07:05:00,"Ransomware, other cyberattacks hit US cities, states, companies https://t.co/ytSKRmMGjp",0.0,0.0,1.0,0.0
2,@FoxNews,2018-03-29 07:00:01,".@RepGoodlatte on alleged FISA abuse: ""The IG can't look at it from the same perspective that Congress can or from… https://t.co/gmyDoQhtM9",-0.6369,0.0,0.826,0.174
3,@FoxNews,2018-03-29 06:55:00,"China reminded Kim Jong Un who's boss during mysterious Beijing meeting, experts say https://t.co/f5a3EXbs2c",0.0,0.0,1.0,0.0
4,@FoxNews,2018-03-29 06:50:00,".@CharlesHurt: “Without a doubt, I don’t think anybody can question [Rear Adm. Ronny Jackson’s] qualifications, and… https://t.co/g7A2y4MnS6",-0.3612,0.0,0.848,0.152
5,@FoxNews,2018-03-29 06:45:00,Chip Gaines' stance on avocado toast sparks social media debate https://t.co/n5iJbonQ30,0.0,0.0,1.0,0.0
6,@FoxNews,2018-03-29 06:40:00,"Jonathan Turley on alleged FISA abuse: ""It's a dangerous combination to have a secret court that is based on a stan… https://t.co/uFmnjKpFEw",-0.8074,0.0,0.7,0.3
7,@FoxNews,2018-03-29 06:35:00,"High school-aged student sexually assaulted at gunpoint in broad daylight, Palo Alto police say https://t.co/JAKXvAmbBc",-0.5267,0.0,0.805,0.195
8,@FoxNews,2018-03-29 06:30:00,.@LindseyGrahamSC: “The North Korea nuclear program destabilizes the entire world.” @foxnewsnight https://t.co/9JvfwvFHtK,0.0,0.0,1.0,0.0
9,@FoxNews,2018-03-29 06:25:00,"Atlanta-based lawyer to play bigger role on #Trump's legal team, report says https://t.co/MA6CTHA3VU",0.4404,0.262,0.738,0.0
10,@FoxNews,2018-03-29 06:20:41,JUST IN: North and South Korea to hold leaders' summit April 27 https://t.co/yWrdiZ8nZq,0.0,0.0,1.0,0.0
11,@FoxNews,2018-03-29 06:20:00,.@kimguilfoyle: “I think this is an example of @POTUS…winning.” #TheFive https://t.co/LqeLzoKcR6,0.0,0.0,1.0,0.0
12,@FoxNews,2018-03-29 06:15:00,Former @FBI agent charged with leaking classified docs to expose 'systemic biases': report https://t.co/D8uyDBJxkk,-0.34,0.0,0.779,0.221
13,@FoxNews,2018-03-29 06:10:00,.@PressSec on the 2020 census citizenship question: “The goal is to have data that we can use for specific things.” https://t.co/yuirw7dwkp,0.0,0.0,1.0,0.0
14,@FoxNews,2018-03-29 06:05:00,"IS IT NAP TIME?: One sleepy bunny was caught on camera having an adorable yawn in Kent, Washington. https://t.co/jhhBMUUU1p",0.4939,0.151,0.849,0.0
15,@FoxNews,2018-03-29 06:00:00,WARRIORS HELPING WARRIORS: @paws4prplhearts is bringing veterans and dogs together to not only get the dogs trained… https://t.co/aq0i7KsDTD,0.4466,0.147,0.853,0.0
16,@FoxNews,2018-03-29 05:55:00,.@Corey_Feldman says he was stabbed in attempted murder but police are telling a different story https://t.co/0yJbvYufIr,-0.5859,0.0,0.73,0.27
17,@FoxNews,2018-03-29 05:50:00,.@POTUS secures trade deal with South Korea ahead of potential meeting with North Korea. https://t.co/gyopb5iQXZ,0.3182,0.141,0.859,0.0
18,@FoxNews,2018-03-29 05:45:00,California sets rules for cooperating with feds on immigration https://t.co/Sw0gdpJq1O,0.0,0.0,1.0,0.0
19,@FoxNews,2018-03-29 05:40:00,.@DevinNunes: “The left has continued to say that ‘This is Watergate’ and ‘#Trump’s going to be impeached.’ They’ve… https://t.co/W4M7xx2fru,0.0,0.0,1.0,0.0
20,@FoxNews,2018-03-29 05:35:00,"Driver who left child on school bus for 8 hours is suspended, report says https://t.co/hf62gcSnc7",-0.4767,0.0,0.807,0.193
21,@FoxNews,2018-03-29 05:30:00,"""This comes down to public safety.""

Orange County supervisor Michelle Steel comments on her vote to challenge sanc… https://t.co/qt4I3WSE7x",0.0772,0.067,0.933,0.0
22,@FoxNews,2018-03-29 05:25:00,Oldest human footprints in North America suggest 'early entrance' into the Americas https://t.co/dJy0ZzpMTp,0.0,0.0,1.0,0.0
23,@FoxNews,2018-03-29 05:20:00,".@dbongino on the Second Amendment: ""Liberalism is easy to understand, it's everywhere...To actually understand con… https://t.co/ZpCeVz4VWc",0.4404,0.162,0.838,0.0
24,@FoxNews,2018-03-29 05:15:00,Former NFL star Jim Kelly recovering after 12 hours of cancer surgery https://t.co/MRlkVxAOrt,-0.6597,0.0,0.732,0.268
25,@FoxNews,2018-03-29 05:10:00,".@KatiePavlich: “When you commit a crime as a U.S. citizen, you don’t get to decide when you get to evade law enfor… https://t.co/UaKfLDk5GW",-0.3182,0.089,0.769,0.142
26,@FoxNews,2018-03-29 05:05:00,"Jared Fogle seeks release from prison, report says https://t.co/a14o9xLOBI",-0.5106,0.0,0.708,0.292
27,@FoxNews,2018-03-29 05:00:01,".@TomiLahren: “There are a lot of areas here that, of course, believe in shielding illegal immigrants, but there ar… https://t.co/HEqz2dzxNW",-0.3182,0.0,0.887,0.113
28,@FoxNews,2018-03-29 04:55:00,.@NRA's political fund sees donations spike in February after Florida shooting https://t.co/4kgltlHohK,0.0,0.0,1.0,0.0
29,@FoxNews,2018-03-29 04:50:00,.@statedeptspox: “That Iran nuclear deal did not make the world safer… it did not stop Iran from all of these horri… https://t.co/FRGpqUnQXY,0.2235,0.082,0.918,0.0
30,@FoxNews,2018-03-29 04:45:00,U.S. economy grows at 2.9% rate in Q4 https://t.co/j6wlXt484M,0.0,0.0,1.0,0.0
31,@FoxNews,2018-03-29 04:40:00,"Dave Harrington, Aliso Viejo mayor: “I kind of wish the attorney general of California took as much interest in the… https://t.co/fUc6Xtb0OT",0.6605,0.222,0.778,0.0
32,@FoxNews,2018-03-29 04:35:00,"OPINION: If the Second Amendment falls, our entire Bill of Rights falls https://t.co/vT4cRZnBTn",0.0,0.0,1.0,0.0
33,@FoxNews,2018-03-29 04:30:00,BEAUTIFUL: The non-profit organization Pile of Puppies brought a litter of miniature bull terrier pups to the bedsi… https://t.co/U1UNNejfSo,0.6841,0.214,0.786,0.0
34,@FoxNews,2018-03-29 04:25:00,Carnival Cruise offers Virginia teen a luxurious trip in exchange for his Snapchat handle https://t.co/MP2iL83j83,0.0,0.0,1.0,0.0
35,@FoxNews,2018-03-29 04:20:00,Graham Allen: “Our rights and our freedoms as Americans are not up for debate.” https://t.co/gQZjLutao0,0.296,0.136,0.864,0.0
36,@FoxNews,2018-03-29 04:15:00,Six children feared dead after SUV plunged off California cliff; 2 women killed https://t.co/EyNlbeYpVN,-0.9186,0.0,0.455,0.545
37,@FoxNews,2018-03-29 04:10:00,.@michellemalkin on 2020 census to include citizenship question https://t.co/VkfSanaVEp,0.0,0.0,1.0,0.0
38,@FoxNews,2018-03-29 04:05:00,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz30fIZ,-0.8271,0.0,0.628,0.372
39,@FoxNews,2018-03-29 04:01:48,.@SteveHiltonx: “These tech companies have just [gotten] too big and too powerful…We actually need to really toughe… https://t.co/PFgN9Jx1tZ,0.0,0.0,1.0,0.0
40,@FoxNews,2018-03-29 04:01:00,".@TomiLahren: ""You’d be surprised...just how many conservatives and Americans live in California that want the laws… https://t.co/dCqDnKHrJj",0.0772,0.075,0.925,0.0
41,@FoxNews,2018-03-29 03:48:10,Oklahoma man captures 6-foot rattlesnake before suffering heart attack 20 minutes later https://t.co/Sd20aL177B,-0.7351,0.0,0.64,0.36
42,@FoxNews,2018-03-29 03:36:02,.@DonaldJTrumpJr tweets his support for 'Roseanne' while skewering late night hosts https://t.co/vxAm33yedR,0.4019,0.197,0.803,0.0
43,@FoxNews,2018-03-29 03:21:49,.@LindseyGrahamSC: “The North Korean nuclear program destabilizes the entire world.” @foxnewsnight https://t.co/FH2bABC7K3,0.0,0.0,1.0,0.0
44,@FoxNews,2018-03-29 03:03:54,"On Wednesday, President @realdonaldtrump announced in a tweet that, despite former Supreme Court Justice John Paul… https://t.co/D2IHMPer1m",0.122,0.167,0.689,0.144
45,@FoxNews,2018-03-29 02:55:22,.@RepGoodlatte: 'Material' Redactions Made In Peter Strzok-Lisa Page Texts @IngrahamAngle https://t.co/NhffORqImP,0.0,0.0,1.0,0.0
46,@FoxNews,2018-03-29 02:50:31,.@offspring drummer turned OB/GYN saves prospective juror in own malpractice trial https://t.co/GbSRKSszrt,0.0,0.0,1.0,0.0
47,@FoxNews,2018-03-29 02:45:12,US judge denies Saudi Arabia's bid to dismiss 9/11 lawsuits https://t.co/spt36JVX8M,-0.5267,0.0,0.672,0.328
48,@FoxNews,2018-03-29 02:43:17,"School bus driver suspended after leaving first-grader on bus for eight hours, report says https://t.co/oiqJww2qlc",-0.4767,0.0,0.819,0.181
49,@FoxNews,2018-03-29 02:40:19,".@ByronYork on alleged FISA abuse: ""What gives a lot of Republicans problems is a lot of them thought Republican pr… https://t.co/8k7B5Ibr21",-0.7845,0.0,0.711,0.289
50,@FoxNews,2018-03-29 02:36:56,".@RepGoodlatte on alleged FISA abuse: ""The IG can't look at it from the same perspective that Congress can or from… https://t.co/4uMmyelc6D",-0.6369,0.0,0.826,0.174
51,@FoxNews,2018-03-29 02:35:36,Grandma's ear bitten off by pit bull while protecting kids at New York playground: reports https://t.co/Fm2IRRUjjY,0.0,0.0,1.0,0.0
52,@FoxNews,2018-03-29 02:21:04,.@TempePolice have mounted AR-15 assault rifles on the back of eight motorcycles to equip officers with something m… https://t.co/z62UgoozP6,-0.5859,0.0,0.826,0.174
53,@FoxNews,2018-03-29 02:15:28,"Joe Alioto-Veronese on sanctuary cities: ""What the feds are saying is that we are interfering by telling our citize… https://t.co/BZQj1ynui4",0.0,0.0,1.0,0.0
54,@FoxNews,2018-03-29 02:08:15,.@dunkindonuts launches its first-ever running shoe https://t.co/oK0E1oZ4ye,0.0,0.0,1.0,0.0
55,@FoxNews,2018-03-29 02:05:42,.@seanhannity Reveals New Peter Strzok-Lisa Page Texts #Hannity  https://t.co/mP7oHskKPL,0.0,0.0,1.0,0.0
56,@FoxNews,2018-03-29 02:02:55,"'My Questions Are Totally Sincere': @TuckerCarlson, Former Clinton Spox Battle Over Dem Platform https://t.co/PfR6X7aPZd",-0.3818,0.0,0.833,0.167
57,@FoxNews,2018-03-29 01:56:02,Ex-Disney Channel star Caroline Sunshine joins Trump's White House press team https://t.co/5MY4QUThYj,0.4939,0.225,0.775,0.0
58,@FoxNews,2018-03-29 01:42:51,.@DevinNunes: “The Left has continued to say that ‘This is Watergate’ and ‘#Trump’s going to be impeached.’ They’ve… https://t.co/FZMoKq72Qo,0.0,0.0,1.0,0.0
59,@FoxNews,2018-03-29 01:36:25,"On Wednesday, @LindseyGrahamSC tweeted his support for President @realDonaldTrump's decision to replace Secretary o… https://t.co/3SCiGt1apm",0.4019,0.162,0.838,0.0
60,@FoxNews,2018-03-29 01:32:41,‘Aggressive’ passenger may have to pay plane’s fuel bill after causing emergency landing https://t.co/iUd655KpRC,-0.4588,0.0,0.75,0.25
61,@FoxNews,2018-03-29 01:24:18,"Florida woman fails to put car into park, car rolls into pool with husband and child inside, cops say https://t.co/CjqcQHkfG4",-0.4215,0.0,0.872,0.128
62,@FoxNews,2018-03-29 01:11:09,.@CRTV host and Army veteran @GrahamAllen_1 said Wednesday that the rights and freedoms American citizens have are… https://t.co/62KkdMYYkA,0.296,0.115,0.885,0.0
63,@FoxNews,2018-03-29 01:10:32,"OPINION: If the Second Amendment falls, our entire Bill of Rights falls https://t.co/B8dGrk2ZYu",0.0,0.0,1.0,0.0
64,@FoxNews,2018-03-29 00:58:43,".@jmpalmieri on Dem views: ""Congress is broken, it does not react to what the people want. The people want immigrat… https://t.co/dVWmVHfYrY",-0.3612,0.11,0.759,0.131
65,@FoxNews,2018-03-29 00:54:24,Mother of Hostage Killed By ISIS: 'There Was No One Whose Job It Was to Help Us' https://t.co/m6sQVkLIsD,-0.6124,0.111,0.615,0.275
66,@FoxNews,2018-03-29 00:48:29,.@TuckerCarlson Debates CA Immigration Law: 'Is There Anything You Won't Make an Excuse For?' #Tucker https://t.co/KVqJZjZJiC,-0.0572,0.0,0.925,0.075
67,@FoxNews,2018-03-29 00:45:17,".@lizpeek: Census 2020 – Liberals, get over it, we must ask about citizenship! https://t.co/SLwgSHWJHB",0.0,0.0,1.0,0.0
68,@FoxNews,2018-03-29 00:40:41,".@dbongino on the Second Amendment: ""Liberalism is easy to understand, it's everywhere...To actually understand con… https://t.co/2kGec95E96",0.4404,0.162,0.838,0.0
69,@FoxNews,2018-03-29 00:38:00,Kansas City Royals' Salvador Perez sprains knee ligament carrying luggage https://t.co/75uYNzgZRh,0.0,0.0,1.0,0.0
70,@FoxNews,2018-03-29 00:25:05,"OPINION: If the Second Amendment falls, our entire Bill of Rights falls  https://t.co/CGvSxjwWJe",0.0,0.0,1.0,0.0
71,@FoxNews,2018-03-29 00:19:15,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/hEE53tqepb,-0.8271,0.0,0.628,0.372
72,@FoxNews,2018-03-29 00:12:59,"Jonathan Turley on alleged FISA abuse: ""People have a really low expectation of their government now and that's a r… https://t.co/IK1yLPukE3",-0.7645,0.0,0.721,0.279
73,@FoxNews,2018-03-29 00:09:20,"Jonathan Turley on alleged FISA abuse: ""It's a dangerous combination to have a secret court that is based on a stan… https://t.co/woHLq1mtrn",-0.8074,0.0,0.7,0.3
74,@FoxNews,2018-03-29 00:06:22,"BREAKING: Six children feared dead after SUV plunged off cliff in California; 2 women killed, investigators say https://t.co/eFCbVVTPr0",-0.9186,0.0,0.538,0.462
75,@FoxNews,2018-03-28 23:57:54,#Trump shares photos of border wall construction on Twitter https://t.co/mfphYgzp2Z,0.296,0.196,0.804,0.0
76,@FoxNews,2018-03-28 23:42:34,"China reminded Kim Jong Un who's boss during mysterious Beijing meeting, experts say https://t.co/JCbEJzedWH",0.0,0.0,1.0,0.0
77,@FoxNews,2018-03-28 23:29:54,.@gen_jackkeane: “@POTUS’ administration has confronted Russia more than his predecessors have.” #TheStory https://t.co/ZR9hTcXef3,-0.2023,0.0,0.87,0.13
78,@FoxNews,2018-03-28 23:25:22,".@LibertyU shows off its new multimillion-dollar gun range. Liberty, which already allows students to have guns in… https://t.co/FoSrzLgrgp",0.25,0.156,0.734,0.11
79,@FoxNews,2018-03-28 23:22:08,Al Qaeda leader killed by drone strike in Libya identified by Pentagon https://t.co/LGrWmbwVP3,-0.7184,0.0,0.647,0.353
80,@FoxNews,2018-03-28 23:15:41,".@CharlesHurt: “Without a doubt, I don’t think anybody can question [Rear Adm. Ronny Jackson’s] qualifications, and… https://t.co/eH1Ns3Shv7",-0.3612,0.0,0.848,0.152
81,@FoxNews,2018-03-28 23:06:05,"Charles Lane on @POTUS replacing Shulkin as VA secretary: ""It's a strange irony that these are the people that our… https://t.co/oj2CIlxQZG",-0.25,0.0,0.857,0.143
82,@FoxNews,2018-03-28 22:51:12,".@ByronYork on replacing Shulkin as VA secretary: ""It simply didn't work out and [helping veterans] really was one… https://t.co/gZfruPSh9N",0.0,0.0,1.0,0.0
83,@FoxNews,2018-03-28 22:44:16,"Former Trump administration officials, from Comey to Shulkin https://t.co/qU3TvgVoW4 https://t.co/70SSvYShgs",0.0,0.0,1.0,0.0
84,@FoxNews,2018-03-28 22:34:10,"On ""Your World"" with @TeamCavuto, Joe Piscopo discussed the #Roseanne reboot and the main character,… https://t.co/x5TPpZ6kWh",0.0,0.0,1.0,0.0
85,@FoxNews,2018-03-28 22:26:08,"NASDAQ closes lower as @amazon, @tesla shares fall. @DeirdreBolton has the story. #SpecialReport… https://t.co/HUYxodz5ue",0.0,0.134,0.732,0.134
86,@FoxNews,2018-03-28 22:21:43,"Documents suggest possible coordination between CIA, FBI, Obama WH and Dem officials early in Trump-Russia probe: i… https://t.co/gwVHgDWYSe",0.0,0.0,1.0,0.0
87,@FoxNews,2018-03-28 22:14:42,.@DonaldJTrumpJr tweets his support for 'Roseanne' while skewering late night hosts https://t.co/nlwFyAYm46,0.4019,0.197,0.803,0.0
88,@FoxNews,2018-03-28 22:10:07,.@POTUS to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary in latest White House shuffl… https://t.co/SsyE24xZwa,0.0,0.0,1.0,0.0
89,@FoxNews,2018-03-28 22:08:13,WARRIORS HELPING WARRIORS: @paws4prplhearts is bringing veterans and dogs together to not only get the dogs trained… https://t.co/ExsSRY1g4t,0.4466,0.147,0.853,0.0
90,@FoxNews,2018-03-28 22:00:35,Who is David Shulkin? 3 things to know about Trump's former secretary of Veterans Affairs https://t.co/a2A06xE4Xf,0.0,0.0,1.0,0.0
91,@FoxNews,2018-03-28 21:56:32,.@kimguilfoyle: “I think this is an example of @POTUS…winning.” #TheFive https://t.co/UkisT39CJh,0.0,0.0,1.0,0.0
92,@FoxNews,2018-03-28 21:48:40,.@greggutfeld: 'Roseanne' Reboot Replaced 'Demonization with Dialogue' https://t.co/IZiHF0NsFI,0.0,0.0,1.0,0.0
93,@FoxNews,2018-03-28 21:41:27,BREAKING: #Trump to replace David Shulkin with Adm. Ronny Jackson as Veterans Affairs secretary… https://t.co/Zpv9UbPnB1,0.0,0.0,1.0,0.0
94,@FoxNews,2018-03-28 21:27:07,"Surgeons amazed after removing over 2,000 gallstones from woman https://t.co/YEuOWzC7N5",0.4939,0.262,0.738,0.0
95,@FoxNews,2018-03-28 21:12:19,Judge rules suit against #Trump over foreign gifts can move forward https://t.co/kqi3Awd4i7,0.0,0.0,1.0,0.0
96,@FoxNews,2018-03-28 21:03:39,Combat Vet on Calls for 2nd Amendment Repeal: 'Our Rights and Freedoms Are Not Up for Debate' https://t.co/MwTbOAnoVt,-0.0516,0.107,0.777,0.117
97,@FoxNews,2018-03-28 20:56:39,Arizona police department mounts AR-15 rifles on backs of some motorcycles https://t.co/a2fWHRGqio,-0.0516,0.0,0.902,0.098
98,@FoxNews,2018-03-28 20:53:33,"Orange County, CA Supervisor Called a 'Racist B----' Amid Sanctuary Controversy https://t.co/DuYJZxGpQR",-0.6124,0.0,0.714,0.286
99,@FoxNews,2018-03-28 20:44:41,.@POTUS secures trade deal with South Korea ahead of potential meeting with North Korea. @TeamCavuto https://t.co/vnBI3EkS6F,0.3182,0.133,0.867,0.0
0,@nytimes,2018-03-29 07:08:18,5 Cheap(ish) Things to Help You Become a Better Baker https://t.co/3DEGbcF9IT,0.6808,0.444,0.556,0.0
1,@nytimes,2018-03-29 07:02:05,"A waiter was fired for being combative, aggressive and something of a bully. His defense? He’s not rude. He’s Frenc… https://t.co/HcN22Hi1zA",-0.6619,0.151,0.531,0.318
2,@nytimes,2018-03-29 06:31:05,RT @nytimesworld: Which makes sense? a) Pirate ships in a landlocked country; b) a 47-foot-high statue of Alexander the Great; c) a house d…,0.6249,0.17,0.83,0.0
3,@nytimes,2018-03-29 05:59:27,"Archaeologists believe the 13,000-year-old human footprints to be the earliest found so far in North America https://t.co/E0yEBAuT7n",0.0,0.0,1.0,0.0
4,@nytimes,2018-03-29 05:41:06,"RT @NYTmag: Floating villages spread across the surface of the Mekong River’s waterways, playing host to ethnic Vietnamese whose status in…",0.2023,0.083,0.917,0.0
5,@nytimes,2018-03-29 05:21:04,"These arctic foxes turned ""blue."" It was a good thing. https://t.co/PA6vz2GcCr",0.4404,0.244,0.756,0.0
6,@nytimes,2018-03-29 05:02:02,2 Texas oil companies joined forces in the biggest deal yet in the Southwestern oil patch https://t.co/iLzaXURm1T,0.0,0.0,1.0,0.0
7,@nytimes,2018-03-29 04:41:06,RT @EricSchmittNYT: American drone strike in Libya kills top Qaeda recruiter and official warns of more attacks  https://t.co/nrGvlVj6l2,-0.7778,0.074,0.533,0.393
8,@nytimes,2018-03-29 04:21:04,"Steven Spielberg ""is the only person who could have made this movie and the last person who should have been allowe… https://t.co/m9H7reZA3R",0.0,0.0,1.0,0.0
9,@nytimes,2018-03-29 04:08:47,"Anbang Was Seized by China. Now, It Has a Deal for You. https://t.co/3ZEHUjWgat",0.0,0.0,1.0,0.0
10,@nytimes,2018-03-29 04:02:02,RT @maggieNYT: Trump called a supporter with a large megaphone - @therealroseanne - to thank her and congratulate her after the Roseanne re…,0.7783,0.328,0.672,0.0
11,@nytimes,2018-03-29 03:54:55,"Mireille Knoll, Murdered Holocaust Survivor, Is Honored in Paris https://t.co/CK02eLDlje",0.2263,0.356,0.395,0.249
12,@nytimes,2018-03-29 03:47:00,New police finding in Skripal poisoning case narrows the possibilities for how the victims were sickened https://t.co/8jQNusfhdi,-0.8625,0.0,0.593,0.407
13,@nytimes,2018-03-29 03:32:03,A top Morgan Stanley broker was repeatedly accused of violence against ex-wives and girlfriends. Bank managers were… https://t.co/n5WfJMF3sA,-0.6705,0.081,0.633,0.285
14,@nytimes,2018-03-29 03:17:06,Drones and computer vision have confirmed centuries-old Inuit wisdom that a few caribou lead a migration over treac… https://t.co/DrVR3VdZiY,0.6597,0.265,0.735,0.0
15,@nytimes,2018-03-29 03:02:01,Walmart customers looking to toss the latest issue of Cosmopolitan magazine into their shopping carts will have to… https://t.co/oLMjDPeoTR,0.0,0.0,1.0,0.0
16,@nytimes,2018-03-29 02:47:01,The Second Avenue subway in NYC cost $2.5 billion per mile of track — 5 times more than the international average.… https://t.co/0u9sMZy5Bd,0.0,0.0,1.0,0.0
17,@nytimes,2018-03-29 02:32:03,"Water squirted from toy rubber ducks contains bacteria often associated with infections acquired in hospitals, a st… https://t.co/wmNoGpHnmo",0.0,0.0,1.0,0.0
18,@nytimes,2018-03-29 02:17:03,"RT @nytimesworld: In a first, a South African woman was sent to prison for racist speech -- specifically, a slur that is offensive in her c…",-0.8834,0.0,0.66,0.34
19,@nytimes,2018-03-29 02:06:06,"The reboot of ""Roseanne"" got off to an enormously strong start on Tuesday night https://t.co/AW9oKd48KP",0.5563,0.204,0.796,0.0
20,@nytimes,2018-03-29 01:55:04,"Ecuador cuts off Julian Assange’s internet access. Again.
https://t.co/5rRq2DTGdx",-0.296,0.0,0.784,0.216
21,@nytimes,2018-03-29 01:44:02,"The Justice Dept.'s watchdog will investigate the surveillance of a former Trump campaign official, responding to p… https://t.co/UQfGlfh03r",0.5267,0.175,0.825,0.0
22,@nytimes,2018-03-29 01:32:06,"Days after researchers announced that a tiny mummy once rumored to be an alien was actually a human infant, Chilean… https://t.co/pn29RpMNdu",0.0,0.0,1.0,0.0
23,@nytimes,2018-03-29 01:16:21,Evening Briefing: Here's what you need to know at the end of the day https://t.co/9ykDo2yYvp,0.0,0.0,1.0,0.0
24,@nytimes,2018-03-29 01:00:09,"RT @jdelreal: Two police officers, 10 minutes, 20 bullets. Another young black man dead, this time in his grandmother’s backyard in Califor…",-0.6486,0.0,0.83,0.17
25,@nytimes,2018-03-29 00:47:03,RT @nytopinion: .@RickyGervais is not alone in presenting himself as a noble bulwark against a wave of supposed left-wing censorship. And a…,0.5775,0.208,0.792,0.0
26,@nytimes,2018-03-29 00:32:06,"Dr. Cacioppo once explained, by an insight he had after surviving a near-fatal car crash: that love and social conn… https://t.co/FHUVIeyJop",0.5719,0.245,0.651,0.103
27,@nytimes,2018-03-29 00:17:02,All the major firings and resignations in the Trump administration — so far https://t.co/SBd0eoufFP,-0.296,0.0,0.845,0.155
28,@nytimes,2018-03-29 00:02:07,"Under Ben Carson, HUD is attempting to scale back federal efforts to enforce fair housing laws, sidelining official… https://t.co/DJQGb8AfBo",0.3182,0.113,0.887,0.0
29,@nytimes,2018-03-28 23:47:02,The “catastrophic” failure of a storage tank this month at an Ohio fertility clinic caused the apparent loss of mor… https://t.co/52b9GDuT1Z,-0.6808,0.0,0.763,0.237
30,@nytimes,2018-03-28 23:32:04,"Thousands gathered in Paris to honor Mireille Knoll, an 85-year-old grandmother and Holocaust survivor who was murd… https://t.co/l1fwvli1BF",0.6908,0.263,0.737,0.0
31,@nytimes,2018-03-28 23:17:01,"RT @nytgraphics: David Shulkin lasted 408 days in the Trump administration, longer than many. https://t.co/yOiUwbJLp9 https://t.co/xL83LH8d…",0.0,0.0,1.0,0.0
32,@nytimes,2018-03-28 23:02:06,"The ghost with the most is back. A musical adaptation of ""Beetlejuice"" will be staged in Washington this fall, and… https://t.co/v1Ra0OOWem",-0.3182,0.0,0.892,0.108
33,@nytimes,2018-03-28 22:47:03,Evening Briefing: Here's what you need to know at the end of the day https://t.co/DoqQNdaj9f,0.0,0.0,1.0,0.0
34,@nytimes,2018-03-28 22:32:04,"Archaeologists believe the 13,000-year-old human footprints to be the earliest found so far in North America https://t.co/dF2hoORZH4",0.0,0.0,1.0,0.0
35,@nytimes,2018-03-28 22:17:04,"Until last week, Donald Glover was working on an FX animated series about the superhero Deadpool. By this week, the… https://t.co/IkkNwo5R1V",0.0,0.0,1.0,0.0
36,@nytimes,2018-03-28 22:08:01,RT @HannaIngber: Last week we turned to @nytimes readers to have a conversation about our coverage of the Austin bombings. We heard from re…,0.0,0.0,1.0,0.0
